source_id,designation,ra,dec,parallax,parallax_error,parallax_over_error,phot_g_mean_mag,bp_rp,pmra,pmdec,radial_velocity
4118320552493348608,Gaia DR3 4118320552493348608,263.91574166832413,-20.64912938457026,37.29792063077712,1.622799,22.983696,19.430481,,13.412541112937788,25.53192474639667,
5444096348783212928,Gaia DR3 5444096348783212928,157.70993756140751,-35.77750433356121,37.29615741833388,0.02759245,1351.6798,10.437078,2.025712,-336.32525722765524,15.010725146754215,26.592295
3215353671887667200,Gaia DR3 3215353671887667200,78.46241461509675,-1.0509858948416018,37.29558673815153,0.039635103,940.9736,12.636389,,111.4796227760908,270.555220892024,73.28792
3833990796878014720,Gaia DR3 3833990796878014720,146.8326801900121,-0.33576961816995493,37.285955573744516,0.05879488,634.17017,15.922664,3.9454918,-214.15074245308162,47.85206706568491,
3847123707357532672,Gaia DR3 3847123707357532672,148.1628931185769,3.1300186823780205,37.28025400516808,0.020391224,1828.2499,9.923241,1.7691326,-61.56165768055341,-32.97175178924429,13.361125
832417236660307072,Gaia DR3 832417236660307072,160.88873564347438,48.21491600545396,37.28018413260879,0.024925904,1495.6403,7.8095016,0.940094,-330.2038133930257,179.24242399422127,-32.419407
3659878388975309696,Gaia DR3 3659878388975309696,213.04732112159016,-0.5868352211180526,37.27961462392607,0.14740574,252.90477,17.209795,4.863084,-716.123306004056,232.46710638931694,
1706631093589103872,Gaia DR3 1706631093589103872,263.4026382542802,79.82104545692438,37.26832477152694,0.05474183,680.8016,16.915041,0.80503845,388.0303072048362,-55.2771903963519,
2920395762045967616,Gaia DR3 2920395762045967616,99.93326889391729,-25.95823036001088,37.26718935255297,0.015842797,2352.3113,13.959506,3.0004396,-17.34701923781512,-100.55197896220184,-4.1059847
3276231775290986880,Gaia DR3 3276231775290986880,53.46530450035277,6.146082986387137,37.26593619408195,0.03367521,1106.6282,14.433537,3.1418524,319.9801521150034,214.25089312308444,95.04351
5779260203401299200,Gaia DR3 5779260203401299200,232.1949814103591,-79.31209312535259,37.26266210197508,0.012621819,2952.242,13.200803,2.7823286,56.43404777017805,-103.46259882338853,16.638327
1760606639087833856,Gaia DR3 1760606639087833856,318.6978644037911,16.079591255933604,37.261760145000984,0.13227727,281.69437,16.139797,,-136.0487375499839,-271.0827449036441,
2324618132330648832,Gaia DR3 2324618132330648832,356.745276371269,-32.74623731992612,37.25979652546243,0.031081416,1198.7805,11.356656,2.2744675,-79.07438022002252,54.19801039915761,8.251828
3020513098978972928,Gaia DR3 3020513098978972928,93.49880431888062,-5.230261749585759,37.25931696152316,0.016177934,2303.095,13.495317,2.8355722,-41.71489014976311,-147.09211732497457,-14.419323
3009908378049913216,Gaia DR3 3009908378049913216,81.769924030883,-11.901181972232846,37.25385312651125,0.019471643,1913.2361,6.209527,0.73616266,16.91501447341464,-49.31799111646447,21.099588
1351730219276009984,Gaia DR3 1351730219276009984,254.31478347363858,38.05171791784793,37.253748103974395,0.016168216,2304.1348,14.257597,3.1057053,37.272932009791084,-178.85140048885404,-12.546745
1541286711100812160,Gaia DR3 1541286711100812160,189.8071644294833,45.41820846909672,37.253382231738975,0.054415192,684.61365,16.365551,0.64799213,-646.7323050619285,-537.1532002644005,
6339195811331790336,Gaia DR3 6339195811331790336,223.89948876214,-3.5397817999411703,37.25316864423933,0.024007468,1551.7325,14.205263,3.1136189,-338.81051320362036,62.31137864164682,-4.94915
3585097235918075776,Gaia DR3 3585097235918075776,174.66986373824014,-13.226859188720727,37.249715682834285,0.050345145,739.88696,16.432772,0.73457336,85.42987558574585,116.16654826384729,
