source_id,designation,ra,dec,parallax,phot_g_mean_mag,bp_rp,pmra,pmdec,radial_velocity
6044263568218538112,Gaia DR3 6044263568218538112,247.6889334490366,-28.33741600154363,22.25102462000249,9.798407,1.2646389,-167.2182141400307,-180.1747475406861,-26.215961
4042371301628031104,Gaia DR3 4042371301628031104,269.3326230939224,-34.055144287866234,19.31570749494295,19.446587,--,-2.93715971181882,5.191294433135228,--
4042399029993035008,Gaia DR3 4042399029993035008,269.25565501776697,-33.721942222290565,19.976897775145968,19.634977,1.2835846,3.8796675507584513,3.3446353305668373,--
4042399820269691648,Gaia DR3 4042399820269691648,269.18239000137265,-33.67250891242644,17.8048461358149,19.851423,--,8.422423606029598,2.819017848249066,--
4042421020014124800,Gaia DR3 4042421020014124800,269.8741378884823,-33.99518375053324,16.493423982014363,19.328798,--,-16.152030562394295,3.8093504144816412,--
4043167347956829312,Gaia DR3 4043167347956829312,268.70989875173285,-33.423887901160974,18.573944090635628,18.773582,1.7616444,-6.561762119927285,0.437356010267732,--
4043183673143278464,Gaia DR3 4043183673143278464,268.2738499494999,-33.65484756501923,17.729440208046945,20.223553,2.971981,0.3042711333448993,6.072672133517007,--
4043216722906124672,Gaia DR3 4043216722906124672,268.5153382779949,-33.369237504977605,18.43440284392427,20.172905,2.3887978,-3.5921820273140868,1.1700404704636926,--
4043265273164301312,Gaia DR3 4043265273164301312,269.09358381303025,-33.27201032342354,19.76659568879787,19.536324,1.5004292,3.6852785667884893,8.500507896542015,--
4043303073231540608,Gaia DR3 4043303073231540608,269.62528042797067,-32.7765966464468,26.801374280101786,19.403013,--,-21.288622968634915,5.326937262350972,--
4043312968784281600,Gaia DR3 4043312968784281600,269.7599257092965,-32.569801518493755,17.784645898090776,19.27737,--,-10.887119711230566,5.023959127315554,--
4043318462051262464,Gaia DR3 4043318462051262464,269.01077799589694,-33.05726603347557,17.19317404809423,19.863556,--,6.25417430158861,-4.6039326403380345,--
4043369284416011392,Gaia DR3 4043369284416011392,269.5078196086742,-32.338799925918295,16.517050339886694,19.87417,--,12.876631323126299,4.506539172275617,--
4043416151113911424,Gaia DR3 4043416151113911424,267.8747546756389,-33.04611123883847,18.234002389941356,19.68917,1.9615059,17.590075522201026,14.39232078928358,--
4043462536741659648,Gaia DR3 4043462536741659648,267.608988676382,-32.946874232112066,25.576352545604035,19.260334,2.099846,-4.300476320885597,-2.1322734837729387,--
4043577293984140800,Gaia DR3 4043577293984140800,269.0552910360527,-32.14279612005712,18.05193098642602,19.777304,--,1.825041681313565,8.2628582815923,--
4043675425429087488,Gaia DR3 4043675425429087488,269.8695612059274,-32.60033398263646,16.467124708131774,18.796984,--,4.219002114574841,-0.33793462393234397,--
4043689208002328960,Gaia DR3 4043689208002328960,269.83293760162496,-32.46882632937287,16.46216755253313,19.555113,--,-18.966869912407677,-0.024353927520106115,--
4044026032146234240,Gaia DR3 4044026032146234240,268.83973226563353,-31.621266917451216,17.096144490722793,19.77966,--,0.9975813540372122,13.87858026952214,--
4044071077889203456,Gaia DR3 4044071077889203456,269.3624460842327,-31.03140081724098,18.769653576383472,19.310997,1.8817024,-10.424481740815644,3.503158050256405,--
4044169690159327488,Gaia DR3 4044169690159327488,269.70027743943524,-30.75038552760708,21.5861455898656,19.498375,1.923296,-16.348539421327885,18.082111969729738,--
4044182437816598144,Gaia DR3 4044182437816598144,269.6076615792943,-30.720748431151094,17.622994932580813,19.062666,3.7124233,-22.09360802840874,4.752274545966163,--
4044184159963417216,Gaia DR3 4044184159963417216,269.37813534243713,-30.761388934330604,18.843094801167172,19.591183,--,-24.784972007548888,1.2274697966282193,--
4044198861676699264,Gaia DR3 4044198861676699264,269.94255391830166,-30.575867918448278,17.963491829346488,19.641592,1.7073936,-2.9390704018213403,-3.8290697917978394,--
4055579464064558592,Gaia DR3 4055579464064558592,266.6704915930946,-32.23412636909977,82.98044152775957,13.950101,3.8033876,205.6940091571753,103.09221043780991,--
4056019298748065664,Gaia DR3 4056019298748065664,267.17378172129526,-30.672505224600695,38.99065274390406,20.436964,--,-5.411804087299423,-10.195962853508355,--
4056022361097095552,Gaia DR3 4056022361097095552,267.2955260556852,-30.51530616308709,20.306704074240294,19.851313,--,9.72492940493869,-11.053199859762474,--
4056024525769501568,Gaia DR3 4056024525769501568,267.1078579156867,-30.52365018816314,26.628483473928384,20.566444,--,-10.346132578390993,5.5646853145972255,--
4056123889801318272,Gaia DR3 4056123889801318272,268.90912432629204,-30.426977495216597,21.220415777785114,19.584656,--,-4.097857957794897,0.09665311860421215,--
4056127806982309248,Gaia DR3 4056127806982309248,268.34464176394914,-30.877884959277942,16.78391203138431,19.442205,--,-10.826507484063622,-0.0002116688057866047,--
